,ETH Wallet Address,Total GXC tokens
2619,0x40D4b6BA6cddE5aaD2b87aa92Ac736D7507E4f43,50
2620,0x75E57CE563B64d557A04935bacaDC380e8585462,50
2621,0x8BaC442639c8d682856ae7aeD96234dc9BcA57C5,50
2622,0xeF76B9aCEc1056d5b17791686aAa423f965F1a9c,50
2623,0xb1755C09D5e1D0E8f4B6d9aC18f66fDe667F5235,50
2624,0x8eEEE0e931C2202Af6fAe99E4d31Bc7201129E1b,50
2625,0x32564E69C6d1Cfb95008B4FC0e4fD552C50128C2,50
2626,0xfAf7D7648e53d5eCE2a9fA629F8a0f3FabC3B030,50
2627,0x0eAd02bf569bE1745A5990Dd656fCc3Ae357857C,50
2628,0x86FCA3A0Ba49103b6B1a0D67dBDd5355EE0E60E4,50
2629,0xBCDFCa2b569146e93B01CB1b69a95fE2Ad69C24B,50
2630,0x3C5601E93Cb865C91Af8A518468b45cAEe34D561,50
2631,0x8b4042937d0DB09c6ea0Aa8d2A268d509706DA0a,50
2632,0x41CE1eC06478A8862251f138A64a6bd819E08e5A,50
2633,0xEbfF046bc462f5329A6b198796EB82dbEbfb2bfB,50
2634,0xE2310c5d48C0256f6A8F4cA574D225E36d1F3387,50
2635,0x7E7E0C51330495994a194940267a0eB5BC7680a6,50
2636,0x1704b7471B1128F74c615211b572314EFEf6AcF5,50
2637,0xbf7896EE591545a54C645C91FF5f0e377c0998F6,50
2638,0x25aefbb09cb757304B260C512D2acd043580e8aE,50
2639,0x2EbfC4FE7a9D46f752D7CE2038bc1a9EDBaC6FfB,50
2640,0x6938285a0443b80F10F26E570d17b8475B17bd17,50
2641,0x3465e2b965c4b7F8c3855CDD8C1f2D1425aDC6e2,50
2642,0x73B8AD4e59e389C012f69c14acB57d175127eb03,50
2643,0xe5cAfE31519CE13C2F197709454f63f9bB37458c,50
2644,0x50041355F9528CE3cCC274EF47fc53DBB61f20B9,50
2645,0xb3F60BCc8663d35779f3b7fee03B57cbaad7B652,50
2646,0xb9C7c21b59a376191Aa7C557255647be301c9cD6,50
2647,0x0fE772b952F40B807E8e26513fD7F60776a59D8D,50
2648,0x67C8C87Ee125e6e9cd07314e39dAC0031Bba1A90,50
2649,0xCa633A0F380d5ECF717eB975e26eac170bd05dC8,50
2650,0xc764F3Dd4e6e1F99dBd2942f918C03B84F4604B6,50
2651,0x1b385202a9ACa3bFdf93187472a1d463a5D196d0,50
2652,0x6D2EB9fa0FA901ae73beF063cf358330f45E6235,50
2653,0xDB8EB7aDa01c4F30ac714A9c19ec1874b7e060f0,50
2654,0x9a5327DD6eA4Db84Bb4cf4403650c33eF1c78eF7,50
2655,0x097d79625097a050e2114DA98E492Aa62b72eDFa,50
2656,0x32c8Ed0f626D2733c755de28Ff55E9EC1A9bceCE,50
2657,0x5034AFc3a916f4dd46cc0fDe8f9Db84B285Af20f,50
2658,0x2BCE8475a84Bb0903C201f2A077aFA63E1a3eB1f,50
2659,0x19B1765E0C6FBE010A5aFEa820d47219e26D0601,50
2660,0x4F7aA40919770b7b413b5CF24CBb534Eebe581d9,50
2661,0x1adCd30F688d6CDbd2dF141b2e7c4E533364042c,50
2662,0xdd894EED27FFC2eba1203B7c28cd400580C00eb3,50
2663,0x14a9f2c036094a9DC42639876FaA2Dc9f8158C92,50
2664,0xeC308E91001B214942326C28aC0ED1A7dEa46B6b,50
2665,0x59b5A2D6D8fFF67bbE83AD7B99b9eC5Add2aE101,50
2666,0xD3a59eba7257BcB53Bfd85C9eE7091Ce2e3b6C36,50
2667,0x988533E2f5D383e3958A7bBfb7Eb616c3896AA16,50
2668,0x4224D4bC2D9EdA39043cC4cCD0228eB38eEe2082,50
2669,0x3D531706fE8C1793b285C90478D3452021fCFe68,50
2670,0xe924a8588d532E04F1c8975A792731f1A990c7b8,50
2671,0xaa45eCd382CAeeE48163d2d3167f278659aED85f,50
2672,0x9F9c93163495db9a91074047f1052b4dB66Ece70,50
2673,0xee93826857fB254A236Dee0f295f0d66666Fc432,50
2674,0x78DbaA58023c5DCDDA84895E964B30b50bBd368A,50
2675,0xFB0Cdaa8f7A93c9dDc31Ed2482c28922d979d5d4,50
2676,0xa2Fb77c3c4B0A5E4cD2D5a929F81692F1b674011,50
2677,0xe30faB0d2206f0FeB6B8451F68CF6c79f136E725,50
2678,0x1a62318A647A83a6C2883e7C583cB33b46204325,50
2679,0xD89E04D41Fe40974395dF9E692e8f0aEf9E97eBE,50
2680,0x57aBB68251DD2A80083FFb6bd213504f591BEF7e,50
2681,0x89Ec77aC919f2de865Ac785280b29fa554F3F2F0,50
2682,0x4D8Bd1047067a383F9bc24f080D261a10de7936A,50
2683,0x5Df7DB48195F639a76d9F5A7ed3505A618F86778,50
2684,0x60e7e38D963bDbb5ed8Ca61d7bD31b65e15ED2ee,50
2685,0x3e5B5fea6A0E76a2B3A7eB27A1dB4122060A157B,50
2686,0x1c5602c056f9FbE1A0D8af49e196Aca39Fbeab28,50
2687,0xe1b775C2B8a5775e45A1C223b920c8f4c7d95884,50
2688,0xcc4f0bF42bF1ED1d1B5dBFBb6e2B0B0d146e1769,50
2689,0xC13A609F91885651d5C9f0CF385B3fe83524e5cD,50
2690,0x8b1f5894743add92f7191e536a63d0f3ba6d8ae2,50
2691,0xaf38CAf2612435F556000D84E058DE721994ebE7,50
2692,0x431D777e04A141A44A0BdAc841cA51EFbf2b7852,50
2693,0x53c51505bA6953B11EB48166dc32e5C2Be5C1e57,50
2694,0x457261a05EaFe8533A23333c7515C7dcafeEC6bD,50
2695,0x8ff7869edCF74739cFebC11f51542a4CCf666512,50
2696,0x06b1d5171637d14b59bD43B92FD31091E5e22ab8,50
2697,0xE8eBe1e9EC1F61E9a8488d382a4C6907f4929f31,50
2698,0xa94EbE50db035b31672AB13ee9769b890192D1cA,50
2699,0x14cF7569f878A5fFaF26C652d1cDea60595cA2ca,50
2700,0x23fc46632FE1c1c035594E84E9512A058cc26af9,50
2701,0x680B04d71c0Fd3846E74C361Ad6125D58ec8a943,50
2702,0xFe50aA8624540E1Ee4311C774024b44a1AE0Bf69,50
2703,0xd4693a021fF6510703679524F076159759E6Db2A,50
2704,0xE3f5Ebe41Dc3046DEDa6973d4e55577BFE2DfeE8,50
2705,0x23d3F35507b6804CFd3959A3033b222445e9cbDe,50
2706,0xDa2EE1544c891B3C859F24226373D2268CEc3c24,50
2707,0xD1Ae5CF0a81AbC256D8A17EfB879fba3a261beED,50
2708,0xb27a480BAADEFB270D945D054Fe432fB42d89b0e,50
2709,0x37981a0c779fc2519cBC9d20D84D65F8304A4061,50
2710,0xcFCA0bF4d1f5CcC4949b21eaF8Eb94F077BBc7a3,50
2711,0x6a1a3E8077dAC75012516AC265b7c9Ea929d8805,50
2712,0x9b657096cc240de18df4137481494622b0d2d2f9,50
2713,0xb4313066FC94FE7D060d6c3365e7445f07642211,50
2714,0x39EA731307693e3373Fa25fd2a8843C958F10386,50
2715,0xb384A39b41a4c42f778E320C401484bBF287d671,50
2716,0x22b4e4bd2e7437646D226803e99D60249c35CD32,50
2717,0x618DaffF2454E621dd18A283dEfB2b632c404656,50
2718,0x659C893E9601Bf76C6625f37715c97ce97b053B4,50
2719,0xF376Fb6e154D2847aE2EB9041950E8b352FE16b2,50
2720,0xD96EEf5d1B185308bc76a71300F61D8659B59CbA,50
2721,0xbB276111D48Ab94cEd3c87D7eF0094df23b11424,50
2722,0x49E6F20DBE8C0DCcBbCa8c670914b8b07b214aea,50
2723,0xC56B6f66d851c6EF0309acE9797df02A8111EC00,50
2724,0xA3bbCe0ba2163EBf701a14c9CF38ca4Fcb572249,50
2725,0x749f14E4b09ac13fa648bbBC41715A51FB818291,50
2726,0x0353B707D92B698C0561ff8EbD3b078AfdF9Ca77,50
2727,0xBBbC91C5E58Ff7bFEBd74AcB32DE3E78aD52B364,50
2728,0xB8751cdC9Cba4561b9fB05f2bBF58a9033EB5f54,50
2729,0x4EF9028FCbb96A0E67Fe5bF8158b3730731a6EB3,50
2730,0x18C3219F1d777Fb26C17e974d932465C8e433047,50
2731,0xa7a7a80826724d3bbD0aed5646c5aB960eF057AB,50
2732,0x4AC1Eae9145aA55582ddcDB5cc201a17bb1d4a21,50
2733,0x468cD8CA7D89233562155b5c378e324F6bDaaE68,50
2734,0xc25a9cfb460fF5edB2954EDC6A6570015B189891,50
2735,0x66D477715852fEDA6ab42C71a1D7fB621C80a20a,50
2736,0xA56f4Fe018240E55986e74cA69C3E79F25b43984,50
2737,0x91997D05A717454BEf2A4BCDDE2a43BC9Ad3dC42,50
2738,0xfa1495Dc5EF8dbfB67f019AD775E6E6156426B73,50
2739,0xBca84Dfb859E4583601eA7FDDa54f47ec52c9Ba1,50
2740,0xd3eEdd55e42f28552D96ce9daF8496483369CBC8,50
2741,0x5b67097366998C770AF670a45E742E1bC4cCccCD,50
2742,0xcb46647132EebCe4c774CAb609d1735ff1Ba2b16,50
2743,0x819eCe43F49Ac5BAf2071D6798Baa732f42E6aab,50
2744,0xd9A43d43BabC7802Fcc1ea610938d65Dd2731802,50
2745,0x1c3afe1dd786c4681a4566b304dc08423f7bdd35,50
2746,0x6Ee289Ee117EC61e12061b857f5B13dCa4176a81,50
2747,0x213bC219c471885454E2eB599f1e972A1b1e41CA,50
2748,0x5b8cdd2B296127a33519FA149Bf88067e29F628A,50
2749,0xFa90De35432Dd034252066F1c9F31a57f316aD43,50
2750,0x3095c2af93Bf3C92Ff94eb229b44BD9C196Ba936,50
2751,0x6a48be73698DB35C245544611A1fbe6F6E0B2F0A,50
2752,0x42E94CAcf883D6a9B36F9e5a4cA02B6920146A67,50
2753,0xc5B92f2213Fe5e57A6aB386d26CC846B7ef8fc6D,50
2754,0x1CF5DFc5C080929D4A674ee5cD8b067ab78b4bAd,50
2755,0x8C47EF05244FE273E28776c9f9c0d97F2F775cc5,50
2756,0x7f374188f8e9409195b0e55C6Fd9f8b2d444048b,50
2757,0x96Cb4dADB30ECC6b32cAcF00c0FE1920eCbad1b5,50
2758,0x0cC50751b83928830006E2E0c6C4dB5212dD0f57,50
2759,0xC24f3c0d570963ed32342a10859d3bCff1Fd2283,50
2760,0x71A51Afff2BAC5a1018a6f9f61eC10141b2727A2,50
2761,0x81404717f8843f9E80EA077C391fb55190b84A4A,50
2762,0x24bE4094B67F661DbCE0AAA5225D6024190403be,50
2763,0xed72Eeb01ba145810C0eF9430B84B1edBE1855f4,50
2764,0x4477e5686efD757E0851c8422578EC1d25A0F8cc,50
2765,0xAAFD68A39cd3b9aCD80B9a7a607b6984D1F2e234,50
2766,0x659f34954Cc1eE5380C2e6A6cAf0D934c60A1150,50
2767,0x8061a5CB3E3E6a5990B1C42068638CaC7e7da79e,50
2768,0x2994F84E47CA655159bA61A962CcEb0b8c71c836,50
2769,0xBc346D8938f98B597F10cb3a253914286316ba8c,50
2770,0x3898354C61826aF9aD00D1968Fc24393036be560,50
2771,0x32a6121a836fB998E74e06d04C86Cf875A3d858D,50
2772,0x5001E44de2d490c054049FA42f38B0B30c90eCAd,50
2773,0x25da64B57c34Fc64b5A6B770E5778a33CA576ff4,50
2774,0x4225610bDD698126A4aBB0dcc5D45D01Be2D8440,50
2775,0x7a376C27734158Edb3018C7db261f8a812084E0e,50
2776,0xf3CF650c9EBAcC1268Ca3e45c4E9eD22d8FA845b,50
2777,0x2F56C8742F2d9cE0EeA20e30f09E97906c3d6af1,50
2778,0x9363dD6616200E29f9ACb7AF99B0DDc9fAab1107,50
2779,0xad3f9275900862431737bafa2F21837A2Bf7F7B6,50
2780,0x581c87D3130103738C9e17ae9C20F86fE22303F6,50
2781,0x64Ab6cA37f88baD4d2a0126dC91F8909a4896027,50
2782,0xe66CaB98e4d1031a8204B9074452Fb8C5CA63DAF,50
2783,0xC5e720470502Ee0bF2EF448F11B2993c8e9B7AEE,50
2784,0xAF04a5d605C42A8dC71Db8790994Ed12f9E6501E,50
2785,0xACF895C723a063AB41f2939CFCc0A914F5Ab5EeD,50
2786,0x331F39C1384512349CEcdcAe5Ce5A5625C51E371,50
2787,0xe854a36F4cEc929C010D7eB9d4df82B7985EbE62,50
2788,0x26108bE8Fdc8Df90197b004c10529047a3e0408B,50
2789,0x602017C82636CFdE935Ad5d53a51669099cAB263,50
2790,0x46CC8B90d6a76ADA88F591c8CA9d75C5721Cd833,50
2791,0x82f63B47bC7aFc26Df4eA30C4CD0268A6499f7e4,50
2792,0x8bD86ae622b29E360eFf5dF806A459cBDDaA6ea8,50
2793,0x78c0e55C54a282A65459E93a903A52fFBB5c8B0D,50
2794,0x24D06dB5b0bA80f869e833B30742DBd1bf505fB4,50
2795,0x48Ac19068852C292F9DacaC62Aba5e873AC7F171,50
2796,0x99bb12fFD955CcdF3D8Fcadaa51A7e175203F0aF,50
2797,0x4E599C435cDB21DE4F7B56a9A35c108650b23a3f,50
2798,0x00638265Dbe2a74303E8b4F92cab0117Ceb88720,50
2799,0x691d8452d822432D9C1cb1014490382489172159,50
2800,0x17AFef68a730e6072Ae602dc7326760dA06a4589,50
2801,0x01dC2280B4D45Ac5B63815931C5156Bc02a65dE8,50
2802,0x3546bBe5BE4D62Ebec1a78718352525FbDd569fc,50
2803,0x6Fc2149488CECF64b4650c3C3a9D9BA4E467df41,50
2804,0xe52D692B62D49DCB91EDF3Af43700839804209b0,50
2805,0x8d372390fF89F55B979228cc2f2ecF65955ABcaB,50
2806,0x054f4552A2a432Fa0BE7A836000C3ce8dBaD2509,50
2807,0x8246b4C95ccd14498cF900C2A22Ff7170173af43,50
2808,0xFA2dBCFAd1a1DC70D767Fa2041138b09e2Ddd20F,50
2809,0x02B93FE4604dFeC2122AeB04EA8926e671DA9c24,50
2810,0xD7055478bBc698aEbD959500ab4D9701Bc3c1310,50
2811,0xB7d527d6f5fd20Cd4ec7d92A91746E69e5ddcA00,50
2812,0xCD73472B8D96D29ab60B74091197fdCAe69aB52c,50
2813,0x78c0264aaAF0FBfA03C9454F0c68BaeD3dc64ED9,50
2814,0x95bc2Ce78c97898b4556b06a2cda98eD028E5199,50
2815,0x9c42248246dee0c97d2BEe59CE56420a24dFFe3a,50
2816,0x32a9297f4C9B45dC13427d07114102Eae4a9e59e,50
2817,0x941A4c8a1C2a0bDcA2560A28e5388f12596D7905,50
2818,0x139793FF298880cD19fADe92B04AF847FBb38422,50
2819,0x63896D56Fb7a885a2A1B4747Ca5BA83726a26385,50
2820,0x6A2E3D89Bf2661B061A03029eBD1ec36A047d9DC,50
2821,0xAf10EB71C5E5C016c6DCA34854f65193871fa431,50
2822,0xcf0A765e9140E80855182Da6B4ec276aCF960B16,50
2823,0xC9FCd586C7B642544E8F214a02ba62922c6a8804,50
2824,0x4336d674716932Ae973963A6d6B9748c93c88AB8,50
2825,0x5B453D2489D9Fb905607007024Dc4e591EAcB3d8,50
2826,0xDd4B7852B63482D3EbE836DDE0feDa758007C939,50
2827,0x48C97395e489657b3361Eb0F5B311Aadf2e09Bb6,50
2828,0x1bC5Ce5bBb9A002D08c84EC22a1e48046C398b5A,50
2829,0x093648aB3427CE3F8b811359d42f98238a81816e,50
2830,0x15a4Dd8680a5337076E80a350092CEBD61Aa91Bf,50
2831,0xA51e0856b043D3E4360259AaD47b35a09f42E964,50
2832,0xb237B9c904B05d541435Cec302132b0871596021,50
2833,0xec1C844082465A16f333E9788d6B93Add3866518,50
2834,0xE197d493D26eb868B5339c66d389c6a97b8dDD2C,50
2835,0xfdc3D429354B8cD6B2867D8f33c546a0506aC95a,50
2836,0x568B190845dd265271C7e80E82f7F1fA2C0b5A8C,50
2837,0x0b7d78B6d0C3cb4647118418E434DF095f26818d,50
2838,0x529E97884113d06bd8727c4ed3d5767d4C6bD0B7,50
2839,0x1f215F96280A6a40408817413e9570D84695a376,50
2840,0x861eFFE3e397335058f6474aF1Ed39083700D1e2,50
2841,0x30553ff8Fb4065FB36A647588f44F2C54d584f3d,50
2842,0xef92Ba0e98E9DC56b270fbDdD8fb7619AD10DC93,50
2843,0x8d3391052cA903795499257b365a34dB2d7A3c4F,50
2844,0x6cB30722812C786e07cd469BB3Ef16C0908e6dD6,50
2845,0x839813Eea5fdE0d73b7d59090b04015d5F049eDa,50
2846,0x06102bB41F135BC306614727931318d3Ff422378,50
2847,0x989540BB5ba66e2B13E1E5D63c89093B07604c84,50
2848,0xC43c0b08E0Fb0e6c816F2E5A6602D4de17b2d122,50
2849,0xba9CC9d7a7B33B6cfd6358a9cfe48D6815cF744E,50
2850,0x2457d273A2F7dcf1AD72d1A486b30c5C1c1C506D,50
2851,0x5632f0Dc344d1740270B1f6D35b399c963aD03C5,50
2852,0x5467b824648C3c0E00F0433fFE183f3d6a254986,50
2853,0xeaCbCD3eA4CD1b812051d27E2a5A85119B8e1414,50
2854,0x885caFA9bcFD8c2170739b054074975a6ec31D40,50
2855,0x10a7f0B1b9Db1D9491f0Da1108e3EdEf95882C2a,50
2856,0xfdca29a04bE59742C28101c7F69A8c343f7c989C,50
2857,0x932F82F3D9F71F0c67C873044292bEad9fA4fAb1,50
2858,0xB3903dFCe5339Fd26bA03D6BbA904FA75D08e605,50
2859,0x0C5592977F35B38533b877315988249D5d0B61fc,50
2860,0xf3657d3d9954aaD9cD04af8d7f691b8CCD2B11dD,50
2861,0xa616E37D26A829e179478a0761e45B92821AB359,50
2862,0xfE133a8420D70Ac589B4e4086D3e9620e49FD528,50
2863,0xDA5a9fd0f997e910A04d544e0c7bf14422a63e27,50
2864,0x7a7cee995c22913a50C89dc037bDecff8761e401,50
2865,0xB28338D16FB007471048811E9bB3e96B26f91D09,50
2866,0x7AB3809AB95568f665d2ed38575E5e01dfDe1B7A,50
2867,0xd281EB4c40c56C546D9A45E9e6DA7Aa7Ebcd83D3,50
2868,0x617F997B56460a36cB89eef2866589FAE8FD133d,50
2869,0x45B01500B6119D4d8Cc8d36a89202Fb8C8eF64B0,50
2870,0x1eDdED3e6D442d96BF6b6C98826361dcE86a3A72,50
2871,0xdc2ff9AacbA762a6e822e9F105f82124ae664AB3,50
2872,0x50B3001CFf4e0430c9296A644aF4f37cE35539D8,50
2873,0x32Cd03c0dd8ceC951502ebC03b6170c2aD16c4a9,50
2874,0xB2B179fc37D012b384023d62c87D2d0b9d48C2C8,50
2875,0x5326BA4d45eFEE3021F62457C53225D58cEA1f32,50
2876,0x8200b7547dcff04A36542Cc4A04bB4f4b099691F,50
2877,0x54c398d0c6e19a4213c8A4941457D577750d5c6A,50
2878,0x5E473d8E12Ee1fdDb4C3681aea5132d78FDe0c3A,50
2879,0x1b56B6b5e09ffC4CE6DF17cB8a0E5BcEA9f69CfC,50
2880,0xad45Ce75687Ab25171E940e4A998a703975bfE47,50
2881,0x3a88CaD591D708b2b20d216C346c308004fB7B5D,50
2882,0x5fa846B355dbD1B556825153142271da428acAA6,50
2883,0x91Bf548e5Ffad793830498aEb50B2315941d905F,50
2884,0xf08d512fE0a7E2D8e6F26D6a8eeDc148BA4C13af,50
2885,0x2cff8a7192185adB1402d40c1d741957054278C4,50
2886,0xdB4b174B527c4bdEA6d704F71Aa5A6EDA85cDDb9,50
2887,0xC13b65A438873862626A3f72935F6d92bB96A7f3,50
2888,0x65F1A95801816eB9B5241dDF6c0901226E410E97,50
2889,0x3E3194D8A4800f837fF3cD56DdF93b809abbc8fd,50
2890,0x67995d7944cE4164fd66fCaD6cccD0Cd74b4f5d2,50
2891,0x888DCf78299e225EB35b9C3ed5313fc429876fAE,50
2892,0x0922750B49F0061570326a18FD2C71515629Af52,50
2893,0x2A864106D6c3ae07fE50d10ba67d4337C342b251,50
2894,0xeaE8E5f1bF7F12dde1A3C9F0Fc88676D4e5ea83b,50
2895,0xAF9Eb2eeFAb031aE817d942f6Ac388B178BD7537,50
2896,0x6E7fAba1Fa69fd60Ed23D979C48c58375B5D017e,50
2897,0xD570B7D365EB968699ecf01B328d8863F9Dd8954,50
2898,0x763D0C9e1c26fc8467Ec051794d8aAC9E09c4b02,50
2899,0xCB7820a3383909b7715A5C6Da36b266268D9a765,50
2900,0x94876F583EA0236D1C8B271e85b82486b3b978B2,50
2901,0xE17C748f9E8dEcA1ffd7d68b4ef1831D2129f869,50
2902,0xe27F6F04F9Cc49Bf36948643976726eb497874D1,50
2903,0xd3fBfE44C8FDEb20E5B6D50b9c4163a6bff8dfbb,50
2904,0x4ea1a35f0da18B09C40D39f4F08105D925f59456,50
2905,0x489ead9a3218a5C06b937e8eafdc5982020Fb9fe,50
2906,0xdfF96971EfBf4468b120fBE96D0EA1E1A0A5BE3A,50
2907,0x434dDdf2833518b397e3C462Ff8b89d36076b099,50
2908,0xf00e39F445cCDf8a76976937F5Bc1D627471dC24,50
2909,0x1d21313Da397182a45Db9a23DD4B018C1be7854c,50
2910,0x7ed8240DcD04DcF251edb86C0d6eF875BE201fC5,50
2911,0xb163F254f097112869c6Ebdd8F71f8ca2A30D65e,50
2912,0x57297719f761828064348DE648Aa1679bD604991,50
2913,0xC6C8d47E79b416382CD6dB0A0121E6C727Dc5418,50
2914,0x3aE1a2B1A7f1fAce20aBeAaDB966fe747b1e4186,50
2915,0x174D067CE78E1948D3d3484eB387D4a3623A1118,50
2916,0xa102960436B20bdd7e11D3b8F8326195812f44fa,50
2917,0xb3c107f88E06E88bb803a9fe54A07086b5a559E1,50
2918,0x1103C589761081a1D8e77C3a6941b562265B0A8f,50
2919,0x3117B029b0cE730adC3929b86bD076c8c4542c7D,50
2920,0xEa366bAbfafb130444388358590Bb1d8330Ddf16,50
2921,0x4aC81f7E7B1f3b0dc1B212a977c335b9b262d2D7,50
2922,0xb07F9571D794BF2F2BdF43711D73351c8dFc32B2,50
2923,0x66137f9507b8D8CFc21c95316B2212009829C6E6,50
2924,0xC51e8692408846F2DbC167d9CD65fE67a1199723,50
2925,0x635a0eDa6DF92BDb166bDC5a78557D96c457b937,50
2926,0xF9C629d8E1b48755F98252fD33AD8698a00db985,50
2927,0x0918A629578dd77f802dF5Cc0DfFa724B536607f,50
2928,0xDe17FAFAD16611801de2Bac1B89cedBDD36EEAd4,50
2929,0x0174c87a8a5ca08243eb8cf0F87E07CE0b6F2272,50
2930,0x0cD93944e81924aA01afE459042Ef14fdB02f48A,50
2931,0x2f90aee4dc07fb9221aeff2e8335e8a375987bd7,50
2932,0xeFCbb17907D3193C1CB36bc33e1eA136049Cd8e1,50
2933,0xb7A190Cc854437589e79F95190fc612FAb5401aC,50
2934,0x5928C8B77BCaAdB2F1AA14d788EF04F3C827eA6A,50
2935,0x75dc3964900cf397a5845fef179045d8ce0e96c5,50
2936,0x13158BD6E6Cf2dbba60A8648Ea2663498c9b9884,50
2937,0xDef83283D32A836dc9BFAFdFeA69555F04b7f95e,50
2938,0xbD2532cd9c575ee963729441ed8c77234d57390f,50
2939,0x3A8503c3dAfB9BB81fF1c2B95bD1285149bfE3D6,50
2940,0x21240b9E8ce67e792dE6B6C1cD2a9eb80E57145c,50
2941,0x8F7836359804ba686Fa294a7be36E625Ca530DE8,50
2942,0xe59B78f495F72Bb0856978CCbD49cd353EC3Fc29,50
2943,0x7112F9281e6E619748F2f814Ad008f40B2BF65D2,50
2944,0x1D267930c23A7C4628C3F483a38474AeaDD352E3,50
2945,0xA9461D043E5E0b0f854f226d7c2fdC042E7A07b8,50
2946,0xB57b04a2f81b57C9453B2118Cb1d6513bD327Cc5,50
2947,0x6E5166cEfE48E94bf13F8Be53E7e977789Ba7959,50
2948,0x8691c3EB39fED4F6060aB0AE07b88121Eb971A43,50
2949,0xB3E2A39d81ef15fB75b6eC6BF85d02237d2B35b0,50
2950,0x2e54738411f52D010c3D2c16E1C490498FF019Aa,50
2951,0xF9140592C217601087aA7cF411B5fAA971FB6fdf,50
2952,0xd4615774b80e48752BB871Aaf77b188b4e1c4DCF,50
2953,0x33f97C13BC36a965b3433042AD42E48471521d03,50
2954,0xc21fCc265Ab8F15bDb3b8453c3322fD34e58D8B9,50
2955,0xA8623CBFc6459ACA6E802D054A21dc5C6D8B9d4e,50
2956,0x25A3c490d48eBD64bf6f7E4CE75f21303E687b94,50
2957,0xA50c4b4a16FB2f8d46Ad018792BAb2aDb52852E2,50
2958,0xD9952c35DeFAcd9b9ea2Be13750E7991313E5e88,50
2959,0x63421187BD4496AA79B396919Dd63c9F65350bD3,50
2960,0xddE60695BF0232e8e9E95fd0b6aeeEde2916e697,50
2961,0xB628768Fea12d1cE676142FE5A40deDd54158519,50
2962,0x02C560177AC8BE3359FC9BD0EA5C519A85DDE434,50
2963,0x9886435BB4BF34C4d52a5D4169C0F1Aaf256dd32,50
2964,0x7DF70DeA2C3053A10f0603303C09C7f90ab2976a,50
2965,0x8E26B934c85dcf443d159E106Cbafc507Cb64390,50
2966,0x96458Be4E9A24B51776929aA7Dd6848FF0d9826D,50
2967,0x8EC24d8d0d06cf16576e87e53C48d93C865E0f87,50
2968,0x219b3F994D3FAcAD0Ecb0B16B16f100b1aa9079f,50
2969,0x08a8Db599E086A0fFd187066b510Df4cAB59F6c5,50
2970,0xa972136903A91E7638B9c0CF4372a37c1e2Fe9Ec,50
2971,0xB8797639aFbeFaC3cDaA43b37f3420FC86734B76,50
2972,0x0ed73Bc48078b699A027ECb6E0153f50EBb2D7b4,50
2973,0x173d1973EC5fB72Cdc839f168accD92f86F836f1,50
2974,0xd63a14493E74cb60e9deA5A650913Dc5C13e6D86,50
2975,0x36feF6753294c58af2E0c1DcAd1B6f574fde905c,50
2976,0x87fF71e17d1e57f5d5149111Fa2BfBf50AE0A81C,50
2977,0xA68f97E3aAe80a19Fe7fed86ccF29F5fdfa8064F,50
2978,0xC8d95f21Ace47Cd6012c761b4E5373FE6ee953Dc,50
2979,0x9e1E621C1CA20185F0d2F71430748BD59539dB1B,50
2980,0x99320BE0b9F4C18418eC2aD54D19F91Ba5F1434d,50
2981,0x5B57Fa3985065A5404a648Dd8A83F0E18e59c53E,50
2982,0xE0C5bd30DD2ebbB1513616A2f767924604fD8107,50
2983,0x7c0F09D9b553e837bbc9F6EDbA6549e855e84397,50
2984,0x42dB8eac133Ef3752cA65F844C71F8f0CD986bD9,50
2985,0x2df62C8DEd9E0A3d96B0BE0Ed6eB72db650d4Ffb,50
2986,0x8B17a4d2CCB55deBcd8eefbB28c74f7D87C9cF67,50
2987,0x2aCB2a67b4f47b22e0820d3D2140c99BDE51d923,50
2988,0x04b5101331765868c1714EFf0909D382bA30da10,50
2989,0xb011B1DEb068cB567A9048a2Dc1268adA09f2bE9,50
2990,0x39c9f95d70Fb05534D39499961476e0603F4495B,50
2991,0x7Ca6d4968aA1F9332c12Ff7f9B1fd918f2b4e8dF,50
2992,0x4549dACAcbc593Bf94cB52409f96eE16bC2654f4,50
2993,0x6761Af79828fdd3b2bF1A855B60f43467A14DB9C,50
2994,0x964D30b6E329243E7021f06E04724030Ff3223a6,50
2995,0x744BAACd5A066F0f0ff2686a7311701115fC0392,50
2996,0xABfcf4AD95A1B2dd43a1E0A9B961bF2c8625952C,50
2997,0x829F6e93C1251Ea834d98f614de37DB7B71D1Ee0,50
2998,0xfdB6f8F1ccCFf827C2c469778eEC8973c0b5F572,50
2999,0xA06D610536BfBa699298b164f5A54e54A1685C15,50
3000,0x149Bb7418398C14E71E872Ae709D5d1B7b9baBFa,50
3001,0x2CE0c76eBE4751E57516A549c38b49Ab768B8740,50
3002,0xf5883D5045D8d9115a31e4d3105EDE43162f1283,50
3003,0x184841bC03727E3af55f73716F44387930016a22,50
3004,0x989BBE34C861C73Cb55dbE9aCdbB871110F10953,50
3005,0x527F48b4F7BC3C8d3B89717a04AD9180e1b6c415,50
3006,0xE1631D343adca55EE3cc0924D3d9546074000067,50
3007,0xB3533B2281900afD27fdD0507C82af4E8B1ED913,50
3008,0xECff3bF4F1bC622198392122ec9f9C20C2a863d1,50
3009,0xa9fa866f5d89da413c2a79295a4ce14c43a11ab4,50
